1408c,0549b,0,1,1,0,0,2,0,2,1,0,1,0,2,2,3,3,4,2,0
1314a,0363b,1,1,1,1,2,1,0,4,2,1,1,1,1,2,1,0,1,1,0
0950a,0540c,2,1,1,3,0,2,2,2,1,2,1,0,4,0,2,0,3,2,0
1497a,1140b,0,4,1,0,2,2,1,3,2,0,0,1,3,0,1,1,2,1,0
0472c,0396b,2,1,1,1,2,2,3,2,2,2,1,0,1,2,2,1,3,2,0
0491c,1294a,2,2,1,0,2,2,0,4,2,1,0,1,0,2,1,0,0,1,0
1129c,1465a,1,2,1,3,2,2,0,2,2,3,4,1,0,2,2,3,2,2,0
0457c,1461a,0,2,1,0,0,2,0,3,2,1,0,1,1,2,0,0,1,2,0
1262a,1221c,2,4,1,3,2,3,0,4,2,2,1,1,0,2,0,0,3,2,0
0380a,1334c,1,4,1,3,2,2,3,1,2,3,4,1,3,2,3,1,2,2,0
1391b,0517b,3,4,1,0,2,2,1,4,2,3,0,1,3,0,1,0,3,2,0
1210a,0375b,0,1,1,0,0,2,2,2,1,1,3,0,1,0,2,0,2,1,0
1217b,1155a,1,1,1,1,0,2,1,2,1,1,1,0,2,2,1,1,0,2,0
0396c,1391b,3,1,1,0,2,2,3,2,2,3,4,1,0,2,2,1,4,2,0
1413a,1484b,2,1,1,1,2,3,0,1,2,1,1,1,0,2,1,1,2,1,0
1236a,1507b,3,0,1,3,2,2,0,3,2,1,0,1,1,2,2,3,0,2,0
1543b,0522b,2,1,1,2,2,2,1,0,2,2,1,0,2,2,2,0,4,2,0
0363c,1208c,1,1,1,0,2,2,3,0,2,0,1,1,0,2,1,3,2,2,0
0304a,0350a,2,1,1,1,2,0,1,2,2,3,2,1,0,1,2,1,3,2,0
1257b,1531b,3,4,1,0,2,2,0,3,2,2,1,1,3,2,1,1,3,2,0
0440c,0563c,3,4,1,0,2,1,0,4,2,1,4,1,1,0,3,0,2,2,0
1497a,0888c,0,4,1,0,2,2,1,3,2,0,1,1,0,0,2,1,1,1,0
1180b,0537a,1,1,1,0,2,2,1,1,1,3,1,1,3,2,2,2,1,2,0
1426b,1245c,2,1,1,0,2,1,0,4,2,1,0,1,3,2,2,1,4,2,0
1454a,1421b,2,4,1,3,2,2,1,1,2,3,1,1,3,2,2,2,2,1,0
1391c,1329c,2,1,1,0,2,2,1,1,2,0,1,1,0,2,2,3,0,2,0
0587a,1191b,1,1,1,2,2,2,2,0,2,3,4,0,1,2,1,0,3,2,0
1518a,1335c,2,2,1,3,2,2,0,1,2,2,1,1,3,2,2,2,1,1,0
0419a,0435b,0,1,1,1,2,2,0,1,2,2,1,0,2,2,2,1,0,2,0
1236b,0521b,3,4,1,0,2,2,1,0,2,1,1,1,0,1,1,0,0,2,0
1411a,1294c,2,0,1,1,2,2,1,1,2,3,0,1,3,2,3,1,0,2,0
0551c,0924b,3,2,1,0,0,2,0,2,2,1,0,1,3,0,2,1,0,1,0
1532a,0431a,0,2,1,0,2,1,1,1,1,3,2,1,3,1,2,3,2,2,0
0324b,1484c,0,1,1,3,0,2,1,1,1,1,1,1,0,0,1,2,2,1,0
1368c,0549b,2,1,1,3,0,1,2,0,1,0,1,0,2,2,3,3,4,2,0
0449c,0323c,1,0,1,3,2,3,0,0,2,1,0,1,1,0,1,0,0,1,0
1329b,0517b,1,1,1,3,2,2,3,0,2,3,0,1,3,0,1,0,3,2,0
0550b,0392b,3,0,1,0,2,2,0,4,2,1,2,1,0,2,2,2,0,1,0
1408c,1181b,0,1,1,0,0,2,0,2,1,2,1,0,2,2,1,1,0,2,0
0507a,0888c,1,1,1,3,0,2,1,2,1,0,1,1,0,0,2,1,1,1,0
1431c,0334c,3,1,1,3,2,3,1,4,2,1,4,1,3,0,2,0,0,2,0
0338c,1496c,0,1,1,3,2,2,1,2,1,2,1,1,1,0,2,2,2,1,0
0321c,1289c,2,1,1,2,2,2,0,2,2,1,1,1,3,2,2,1,4,2,0
0421c,0448b,1,0,1,1,2,2,1,1,1,2,2,1,0,0,2,3,2,1,0
1499c,1286b,2,0,1,3,0,2,1,3,2,3,4,1,0,2,3,0,4,2,0
1454a,1178a,2,4,1,3,2,2,1,1,2,3,4,1,3,0,2,0,3,2,0
1097a,1517c,3,2,1,0,2,2,0,4,2,3,0,1,0,2,2,1,4,2,0
1208a,0403a,0,4,1,0,0,2,0,2,2,2,0,2,1,0,1,0,1,1,0
1257a,0538a,2,1,1,2,2,1,0,3,2,2,1,0,3,2,2,1,4,2,0
0457a,0518b,2,3,1,3,2,2,0,1,2,1,1,1,0,0,1,1,2,1,0
1489c,0569c,2,4,1,0,2,2,1,1,2,1,1,1,0,2,2,3,3,2,0
0345a,1405b,0,1,1,0,0,2,0,2,2,1,1,1,0,0,2,1,1,1,0
0331b,0477b,3,1,1,0,2,2,0,0,2,2,1,1,1,2,3,0,2,2,0
1222a,0597a,2,1,0,2,2,1,0,3,2,3,4,2,0,2,3,3,1,1,0
0459b,1353b,2,0,1,0,2,3,1,3,2,2,1,0,2,2,1,0,2,2,0
1480c,0336c,0,0,1,1,2,2,1,2,2,3,2,1,2,2,2,0,1,1,0
0363a,1165c,0,0,1,1,2,2,1,1,2,3,0,2,4,0,2,3,2,2,0
1171a,1323c,1,2,1,3,2,3,0,0,2,1,0,1,1,2,2,3,0,1,0
0463a,1125b,1,1,1,0,0,3,3,4,2,1,1,2,4,3,2,1,2,1,0
1268a,0457a,2,1,1,0,0,2,0,4,2,2,3,1,3,2,2,0,1,2,0
1268a,1417b,2,1,1,0,0,2,0,4,2,3,4,1,0,2,3,0,3,2,0
1567b,0385a,3,1,0,2,2,2,0,0,2,0,0,1,2,2,3,3,0,2,0
1245c,1426a,1,0,1,3,2,2,1,4,2,2,0,1,1,2,2,1,2,1,0
1440c,0363a,2,4,1,1,2,3,0,2,2,0,0,1,1,2,2,1,1,2,0
1229b,1448c,1,1,1,3,2,2,0,2,2,3,4,1,3,2,2,1,1,2,0
1229c,1367c,2,1,0,0,2,2,1,2,2,1,1,1,3,2,0,0,3,2,0
1181a,1358c,1,0,1,0,2,1,0,2,2,3,4,1,1,2,3,1,1,2,0
1240a,0547a,1,0,1,3,2,2,3,1,2,2,2,0,1,2,2,0,1,2,0
1335a,1502b,2,1,1,0,2,3,0,1,2,3,4,1,3,2,2,0,4,2,0
1167a,0581c,0,2,1,0,2,2,0,4,2,2,4,2,3,2,2,1,2,2,0
0307b,1460b,3,0,1,0,2,2,1,2,2,2,2,1,3,2,2,1,3,2,0
0456b,0348b,0,1,1,1,2,2,0,1,1,1,1,1,1,0,1,0,2,1,0
1538b,0327a,2,2,1,3,0,2,0,1,1,3,1,1,1,2,0,0,4,2,0
1352a,1155c,2,2,1,1,2,2,1,4,2,1,0,1,0,2,0,0,3,2,0
1489c,1508a,2,4,1,0,2,2,1,1,2,2,4,1,0,2,2,3,4,2,0
0506b,1406c,2,2,1,2,2,2,1,0,1,1,0,1,4,0,2,3,2,2,0
1486a,1129a,1,0,1,0,2,2,0,1,2,3,1,1,0,2,2,3,1,2,0
0315b,0375b,2,1,0,2,2,1,1,3,2,1,3,0,1,0,2,0,2,1,0
1458a,0896a,0,1,1,3,2,2,1,1,2,3,1,1,1,2,3,0,3,2,0
1360c,0302b,0,1,1,2,1,2,1,1,1,2,2,2,4,3,3,3,4,2,0
1491a,1433c,3,1,1,0,2,2,1,3,2,1,4,1,0,2,2,1,0,2,0
1164a,0380b,2,1,0,2,2,1,1,1,2,1,3,2,3,3,2,0,2,2,0
1393a,1325a,2,4,1,0,2,2,0,4,2,3,1,1,0,1,2,0,1,2,0
0571b,1227b,0,1,1,0,2,2,0,0,2,3,1,1,3,2,1,0,4,2,0
1272a,0302b,1,1,1,2,2,1,2,0,1,2,2,2,4,3,3,3,4,2,0
1252a,1207c,3,1,1,3,2,3,0,3,2,3,1,1,1,2,2,1,2,1,0
0571a,1540c,2,4,1,3,2,3,0,1,2,1,2,1,0,2,2,1,0,1,0
0567b,1367c,1,2,1,0,2,2,1,2,1,1,1,1,3,2,0,0,3,2,0
1229b,1344b,1,1,1,3,2,2,0,2,2,3,4,1,3,2,2,0,2,2,0
0381a,0594a,1,0,1,3,2,2,0,3,2,3,2,1,0,2,2,1,4,2,0
1366c,1477c,0,1,1,0,2,2,1,1,1,3,1,1,2,2,2,1,0,1,0
1513a,1429a,2,0,1,3,2,3,0,3,2,1,2,1,2,2,2,1,0,1,0
0440c,0340c,3,4,1,0,2,1,0,4,2,1,0,1,1,2,1,0,3,2,0
1465a,1319a,3,4,1,0,2,2,3,2,2,2,0,1,0,2,2,3,4,2,0
1483a,1366a,2,1,1,3,2,3,0,3,2,3,1,1,0,2,1,1,1,2,0
1253a,0455c,3,0,1,0,2,2,3,2,2,3,1,1,3,3,1,3,1,2,0
1174a,0372b,1,1,1,1,2,3,0,4,2,1,1,1,3,1,2,1,2,2,0
1489a,1488c,1,1,1,3,2,2,0,0,2,3,0,1,0,2,2,0,1,2,0
1229b,1398c,1,1,1,3,2,2,0,2,2,2,1,1,0,2,2,2,1,1,0
1289a,1391a,2,1,1,0,2,3,0,3,2,3,4,1,3,2,3,0,3,2,0
0489b,1219c,1,0,1,0,2,3,3,4,2,2,4,0,1,2,3,0,1,2,0
1511b,0506b,0,1,0,2,2,2,0,2,2,2,2,1,2,2,2,1,0,1,0
1227a,1565c,1,1,1,3,2,1,0,1,2,2,1,1,0,2,2,2,2,2,0
1137a,1129a,1,1,1,0,2,1,0,1,2,3,1,1,0,2,2,3,1,2,0
0522b,1485b,2,1,0,2,2,2,0,4,2,0,1,1,3,2,1,1,2,1,0
1236a,1468c,3,0,1,3,2,2,0,3,2,1,2,1,3,2,2,0,4,2,0
1226c,1125b,2,0,0,0,0,2,0,0,2,1,1,2,4,3,2,1,2,1,0
1180b,0521a,1,1,1,0,2,2,1,1,1,2,1,1,1,2,1,3,0,2,0
1268a,1450a,2,1,1,0,0,2,0,4,2,3,1,1,3,2,2,2,1,1,0
1567b,0387a,3,1,0,2,2,2,0,0,2,0,1,0,2,0,1,2,2,2,0
1253b,0866c,0,1,1,1,2,1,1,1,1,3,0,1,0,0,2,2,2,1,0
1340c,1406c,1,0,0,0,2,1,1,2,2,1,0,1,4,0,2,3,2,2,0
0372a,0522b,1,1,1,3,2,1,0,1,1,2,1,0,2,2,2,0,4,2,0
1129a,1222a,3,1,1,0,2,2,3,1,2,2,1,0,2,2,1,0,3,2,0
0596a,1475a,2,0,1,3,2,2,1,3,2,1,1,0,0,2,2,1,2,2,0
1194b,0525a,2,4,0,1,2,2,0,1,2,1,2,1,3,2,1,1,1,1,0
1447b,0594b,1,4,1,0,2,2,2,1,1,0,0,0,3,2,0,0,3,2,0
0451a,1329a,2,1,1,0,2,1,0,0,2,1,1,1,3,2,1,1,3,2,0
0307b,1450c,3,0,1,0,2,2,1,2,2,3,0,1,1,2,1,1,3,2,0
0322b,0429a,1,1,1,3,1,2,0,1,2,2,0,1,3,2,3,0,4,2,0
1257a,0313c,2,1,1,2,2,1,0,3,2,0,1,1,3,2,2,1,1,1,0
1520a,0593c,3,2,1,3,2,2,0,2,2,1,1,1,1,2,3,0,0,1,0
1361b,0517b,1,0,1,3,2,2,0,4,2,3,0,1,3,0,1,0,3,2,0
0301b,0336c,1,1,1,2,2,3,0,0,2,3,2,1,2,2,2,0,1,1,0
1562b,1099a,1,2,1,0,0,2,0,2,2,2,1,1,3,0,2,2,3,2,0
0463a,1406a,1,1,1,0,0,3,3,4,2,1,2,2,4,2,2,0,2,2,0
1140c,0518b,2,4,1,2,2,1,0,1,2,1,1,1,0,0,1,1,2,1,0
1557a,1406b,2,1,2,3,3,2,0,1,2,1,0,0,1,0,2,2,2,2,0
0367a,1430a,2,1,1,0,2,2,0,4,2,2,1,1,0,2,3,3,3,2,0
0475a,1259b,0,1,1,2,2,2,1,4,2,1,0,1,3,2,1,2,2,1,0
0413a,1540c,1,1,1,1,2,3,0,1,1,1,2,1,0,2,2,1,0,1,0
0335a,1430b,1,1,1,2,2,2,1,0,2,1,1,1,1,1,2,0,3,2,0
0496e,1409a,2,1,0,1,2,3,0,2,2,3,4,1,3,0,2,0,4,2,0
1234a,0449c,3,4,1,3,2,2,0,3,2,1,0,1,3,2,3,0,0,2,0
0445a,0421b,2,2,1,0,0,2,0,3,2,2,0,1,1,0,2,0,0,2,0
0550c,1230b,2,0,1,1,2,2,0,4,2,1,1,0,3,2,2,1,3,2,0
1303c,1495c,3,4,1,0,2,2,0,4,2,1,1,1,0,0,2,1,2,1,0
1485a,1273c,3,4,1,0,2,2,2,2,2,1,1,1,3,1,1,3,1,2,0
0488b,1259c,2,0,0,0,2,1,0,0,2,0,1,1,0,0,2,2,1,1,0
1181b,0457b,2,1,0,2,2,1,1,0,2,1,4,0,1,0,2,0,1,1,0
1153a,0587a,0,1,1,1,2,2,0,0,2,1,1,1,2,2,2,2,0,2,0
1219b,0938b,2,0,1,0,2,1,0,3,2,2,1,0,2,2,1,1,2,2,0
0550a,1551b,3,4,1,3,2,2,0,0,2,1,1,1,0,2,1,1,1,1,0
1236c,1352a,1,1,1,1,2,3,0,1,2,2,2,1,1,2,2,1,4,2,0
0560a,1391a,2,4,1,0,0,2,0,3,2,3,4,1,3,2,3,0,3,2,0
1237c,1212c,2,1,0,2,2,2,0,1,2,2,0,1,0,0,2,2,2,1,0
0473a,1155b,1,2,1,0,0,2,1,1,2,1,1,1,3,0,1,1,2,1,0
0392b,0469a,1,2,1,0,2,2,2,0,1,2,3,1,1,2,2,3,4,2,0
0353c,1198a,1,2,1,1,2,3,0,1,2,3,0,2,4,2,2,0,4,2,0
0544a,0301a,0,1,1,0,2,2,0,1,1,1,0,1,0,2,2,1,4,2,0
0421b,0546b,2,0,1,1,0,2,0,0,2,3,1,1,3,1,3,0,1,2,0
0330a,0463b,1,0,1,1,2,2,2,1,1,0,0,0,3,2,3,0,3,2,0
1446a,1465b,1,1,1,3,2,2,1,2,2,0,1,1,1,2,1,1,2,2,0
0553b,1198b,2,1,1,0,0,2,1,1,1,1,0,1,3,2,0,2,2,1,0
1364b,1450b,3,1,1,3,2,2,1,1,2,2,2,1,3,2,3,0,3,2,0
0461b,1155a,2,1,1,0,2,2,2,0,1,1,1,0,2,2,1,1,0,2,0
0552a,1393b,2,1,1,0,2,2,1,2,1,2,1,1,3,0,2,0,3,2,0
0461a,1377c,3,1,1,3,0,2,0,0,2,2,1,0,2,2,3,0,3,2,0
1421a,1394b,1,0,1,0,2,2,3,3,2,3,1,0,1,2,1,1,3,2,0
0434b,1413a,1,4,1,0,2,2,0,0,2,2,1,1,1,2,3,0,1,2,0
1362a,1453c,3,1,1,3,2,2,0,0,2,2,1,1,0,2,2,0,2,1,0
1122a,0333a,2,1,1,3,0,1,0,2,1,2,1,1,3,2,1,2,0,1,0
1144c,0337b,1,1,1,2,2,1,0,0,2,3,4,1,3,2,2,3,4,2,0
0969b,1494c,2,0,1,1,2,1,1,2,1,3,4,1,3,2,3,3,3,2,0
0333c,1557a,3,2,1,1,2,1,1,1,2,2,1,2,3,3,2,0,1,2,0
1153b,1325b,0,4,1,3,2,2,1,2,2,0,1,1,1,2,2,1,2,1,0
1365a,0521c,3,4,1,3,2,1,0,3,2,3,1,2,1,0,2,1,3,2,0
1496a,0453c,2,4,1,1,2,1,0,4,2,1,1,1,2,0,1,1,2,1,0
0405b,1319b,1,0,1,4,0,2,0,1,2,2,4,2,3,2,2,2,1,2,0
1259c,1091a,0,1,1,0,0,2,2,1,1,3,1,2,4,2,2,3,4,2,0
0597b,0520a,2,4,1,3,2,3,0,3,2,2,4,1,0,2,1,3,3,2,0
1429b,0551a,2,1,1,0,0,2,0,1,1,2,1,1,1,2,0,1,3,2,0
1475a,1430a,1,1,0,0,2,2,1,2,2,2,1,1,0,2,3,3,3,2,0
1516a,1341a,2,0,1,0,2,2,1,1,2,0,2,1,0,2,2,0,2,2,0
1382a,1129b,2,0,1,0,2,2,1,3,2,3,1,1,0,2,2,1,4,1,0
1451a,0331a,1,4,1,3,2,2,0,4,2,3,1,0,0,2,2,3,2,2,0
0518a,0525c,2,1,1,0,0,2,2,1,1,1,1,1,2,2,1,2,1,1,0
1521b,1212a,3,1,1,3,0,2,3,3,2,2,1,1,0,0,2,2,2,1,0
0379b,1344c,3,1,1,0,2,2,0,3,2,3,1,1,3,2,2,1,4,2,0
0403c,1323a,1,0,0,0,2,2,0,3,2,2,0,1,1,2,3,2,3,2,0
0383a,1406a,0,1,0,2,2,1,1,4,2,1,2,2,4,2,2,0,2,2,0
0565a,0555b,2,1,1,3,2,2,1,1,2,1,1,1,0,1,2,0,2,2,0
1520c,1197b,2,1,1,3,1,2,0,1,2,0,0,1,4,2,3,0,4,2,0
1137b,0531c,3,1,1,3,2,1,0,0,2,1,4,1,1,2,2,0,3,2,0
1471c,1368c,1,1,1,0,0,1,1,1,2,2,1,1,3,0,1,2,0,1,0
1176b,1268b,1,4,1,1,2,2,0,2,2,1,1,1,0,2,2,1,3,1,0
1361b,0363a,1,0,1,3,2,2,0,4,2,0,0,1,1,2,2,1,1,2,0
1091b,1520c,1,1,1,0,2,2,2,1,1,2,1,1,3,1,2,0,1,2,0
1506a,0434c,2,1,0,3,0,2,1,0,2,0,1,0,2,2,3,0,3,2,0
1472c,1209c,2,0,1,3,2,2,1,1,2,2,1,1,3,2,3,3,4,2,0
0396c,0335a,3,1,1,0,2,2,3,2,2,1,1,1,2,2,2,1,0,2,0
1036c,1140a,1,4,1,0,0,2,2,0,2,3,4,0,2,2,1,1,3,2,0
1370a,1176b,2,1,1,3,0,2,0,1,2,1,4,1,1,2,2,0,2,2,0
1453a,0431c,1,1,1,3,2,2,0,4,2,2,0,1,0,2,2,2,3,2,0
0334a,0440a,2,0,1,0,2,3,0,0,2,2,0,0,2,2,2,0,4,2,0
1430a,0357c,2,1,1,0,2,3,3,3,2,0,2,1,1,0,2,0,1,1,0
0307a,0456b,2,0,1,3,2,2,0,4,2,0,1,1,1,2,2,0,1,1,0
1335b,1521c,2,2,1,0,2,2,3,2,2,0,1,1,2,2,2,1,0,2,0
0353b,1064c,2,1,1,1,2,1,1,2,1,1,4,1,1,0,2,2,1,1,0
0322b,1447c,1,1,1,3,1,2,0,1,2,1,1,0,1,2,2,2,2,2,0
1309a,0597b,0,1,1,0,2,2,0,2,2,2,4,1,3,2,3,0,3,2,0
1543a,1563a,3,1,1,0,2,2,0,4,2,0,1,1,3,2,3,0,0,2,0
1268a,1227b,2,1,1,0,0,2,0,4,2,3,1,1,3,2,1,0,4,2,0
0535a,0401b,2,4,1,1,2,2,2,1,1,2,0,2,3,2,3,3,2,2,0
1222c,1508b,0,1,1,0,2,2,1,2,1,1,1,1,0,2,1,1,0,1,0
0546c,1311c,2,0,1,3,2,1,3,1,2,1,1,0,1,0,1,1,2,1,0
0555b,0347a,1,1,1,0,1,2,0,2,2,2,4,1,3,0,3,1,4,1,0
0351b,0354c,1,1,1,1,3,2,1,3,2,1,0,0,1,0,1,3,2,2,0
1137b,1282c,3,1,1,3,2,1,0,0,2,1,1,2,3,2,2,1,2,2,0
0374b,1334a,1,4,1,3,2,2,0,1,2,3,1,1,0,2,3,0,2,2,0
0464a,0355b,1,0,1,3,2,3,1,0,2,1,4,1,0,0,2,1,1,1,0
1236b,0510c,3,4,1,0,2,2,1,0,2,3,1,1,1,2,1,1,0,2,0
1173c,0475a,1,2,1,3,0,2,0,2,2,0,1,1,2,2,2,1,4,2,0
1565b,1341a,2,1,1,3,0,2,0,2,2,0,2,1,0,2,2,0,2,2,0
0923a,1430b,2,1,1,1,1,2,0,2,2,1,1,1,1,1,2,0,3,2,0
0927c,0387a,2,1,0,2,2,1,0,1,2,0,1,0,2,0,1,2,2,2,0
1259b,1557a,1,0,1,3,2,1,2,2,1,2,1,2,3,3,2,0,1,2,0
0562c,1328a,3,0,1,3,2,1,0,2,2,3,1,1,2,2,3,0,0,2,0
1296c,0340b,1,1,1,3,0,2,1,0,2,1,4,1,1,2,1,0,3,2,0
1243a,1181a,1,0,1,3,2,2,1,3,2,1,0,1,0,2,1,0,2,2,0
0359a,1494a,2,1,1,0,2,2,0,2,2,1,0,1,1,2,2,0,1,2,0
0563c,1064c,1,4,1,1,0,3,0,2,2,1,4,1,1,0,2,2,1,1,0
0562a,0456a,0,1,1,3,2,2,1,4,2,2,1,0,2,2,2,0,3,2,0
1181a,1534a,1,0,1,0,2,1,0,2,2,2,1,1,1,2,3,1,3,2,0
1424a,1465b,3,4,1,0,2,2,1,2,2,0,1,1,1,2,1,1,2,2,0
1147c,1381a,0,4,1,1,2,2,0,4,2,1,4,0,1,2,2,0,1,2,0
1153a,1294c,0,1,1,1,2,2,0,0,2,3,0,1,3,2,3,1,0,2,0
1562b,0866c,1,2,1,0,0,2,0,2,2,3,0,1,0,0,2,2,2,1,0
1087a,0311c,1,2,1,1,2,1,0,2,1,0,0,1,0,0,2,2,1,1,0
1475a,0319c,1,1,0,0,2,2,1,2,2,2,0,0,0,2,2,0,2,2,0
0440a,1350c,2,0,0,2,2,2,0,4,2,1,4,1,3,0,1,2,1,1,0
1561b,1406a,0,0,1,0,2,2,2,1,1,1,2,2,4,2,2,0,2,2,0
0532b,0368b,2,1,1,3,0,2,0,1,1,3,0,1,3,0,2,1,2,2,0
1262a,1392a,2,4,1,3,2,3,0,4,2,2,4,1,1,0,2,3,2,1,0
1431a,0352c,3,1,1,3,2,1,3,0,2,3,4,1,1,2,3,1,3,2,0
0333c,0489a,3,2,1,1,2,1,1,1,2,1,4,2,0,2,3,1,2,2,0
1374b,1122a,1,1,1,0,2,2,2,2,1,2,1,1,3,0,1,0,2,1,0
1282c,0448b,1,1,2,3,2,2,1,2,2,2,2,1,0,0,2,3,2,1,0
0536a,0471a,2,1,1,0,2,3,0,4,2,1,4,1,1,2,3,0,1,2,0
1543a,1134b,3,1,1,0,2,2,0,4,2,3,4,1,1,2,2,0,2,2,0
1487c,0302a,3,1,1,3,0,1,0,0,1,2,0,1,1,0,2,1,1,1,0
1493a,0518a,2,1,1,0,1,2,0,3,2,2,1,1,0,0,2,2,1,1,0
1253a,0440c,3,0,1,0,2,2,3,2,2,3,4,1,0,2,1,0,4,2,0
1255a,0334a,1,1,1,0,2,2,1,0,1,2,0,1,0,2,3,0,0,2,0
0464a,0314a,1,0,1,3,2,3,1,0,2,1,1,1,0,2,1,2,1,1,0
0859a,0540c,2,0,1,3,2,0,0,3,2,2,1,0,4,0,2,0,3,2,0
0321c,0338b,2,1,1,2,2,2,0,2,2,2,1,1,3,2,1,0,3,2,0
1302a,1475a,2,1,1,3,2,2,0,0,2,1,1,0,0,2,2,1,2,2,0
0411b,0445b,1,2,1,1,2,2,0,1,2,1,1,1,3,2,1,1,1,1,0
0366a,1178c,2,4,1,3,2,2,0,3,2,2,4,1,3,0,2,1,0,2,0
0421a,0540c,3,2,1,3,2,3,3,3,2,2,1,0,4,0,2,0,3,2,0
1271a,0368c,1,1,1,2,0,1,1,4,1,3,1,0,2,2,3,2,2,2,0
1325a,1294c,3,1,1,0,1,2,0,1,2,3,0,1,3,2,3,1,0,2,0
0491b,0475a,2,1,1,0,2,1,1,0,2,0,1,1,2,2,2,1,4,2,0
0458a,1425c,2,1,1,0,2,2,1,0,2,1,4,1,1,2,1,0,1,2,0
1382b,1330b,2,1,1,0,0,2,0,0,2,2,2,1,3,2,2,0,4,2,0
0405a,0347a,3,0,1,0,2,3,1,2,1,2,4,1,3,0,3,1,4,1,0
0354a,0969b,2,1,1,4,2,1,0,4,2,2,0,1,1,2,1,1,2,1,0
0377a,1531a,1,4,1,1,2,2,0,1,2,2,0,1,0,2,3,0,3,2,0
0357b,1271c,2,1,0,0,0,2,2,3,2,0,1,2,4,2,2,2,2,2,0
0392b,0390a,1,2,1,0,2,2,2,0,1,0,0,1,0,1,2,1,2,2,0
0379c,1489c,2,1,1,2,2,2,0,3,2,2,4,1,0,2,2,1,1,2,0
0456a,0387b,2,1,0,2,2,2,0,3,2,2,2,0,1,0,1,0,2,1,0
1543a,1257c,3,1,1,0,2,2,0,4,2,0,1,1,3,2,2,0,4,2,0
