1408c,0549b,0,1,1,0,0,2,0,2,1,0,1,0,2,2,3,3,4,2,0
1445a,0402b,0,1,1,3,2,2,0,3,2,3,4,1,3,2,2,1,2,2,0
1471c,0471b,1,1,1,0,0,1,1,1,2,0,0,1,0,1,2,0,2,2,0
1382c,1137c,2,2,1,0,2,2,0,1,2,2,2,1,3,2,2,0,3,2,0
0459b,1406a,2,0,1,0,2,3,1,3,2,1,2,2,4,2,2,0,2,2,0
1155b,0370a,1,1,1,3,0,1,1,2,1,3,0,1,0,1,3,1,1,2,0
1099a,0355a,2,1,1,3,0,2,2,3,2,3,2,1,3,2,3,0,3,2,0
1451c,1494c,0,0,1,0,2,2,0,0,2,3,4,1,3,2,3,3,3,2,0
1562b,0530a,1,2,1,0,0,2,0,2,2,2,4,1,0,2,3,3,4,2,0
1334a,1495b,3,1,1,0,2,3,0,2,2,1,1,1,2,2,1,1,0,2,0
0496c,1413a,3,4,1,3,2,2,0,1,2,2,1,1,1,2,3,0,1,2,0
0569b,1414b,0,0,1,2,2,1,1,1,2,0,4,0,0,0,1,1,1,1,0
0351a,0448b,1,2,0,0,2,2,0,3,2,2,2,1,0,0,2,3,2,1,0
1234c,0355b,2,1,0,2,2,3,0,2,2,1,4,1,0,0,2,1,1,1,0
0429a,0337b,2,0,1,3,2,3,0,4,2,3,4,1,3,2,2,3,4,2,0
0314c,0374a,1,1,1,3,2,0,0,0,2,2,2,0,0,2,1,3,3,2,0
1303c,1196a,3,4,1,0,2,2,0,4,2,0,1,1,3,2,2,2,1,1,0
0429a,1555b,2,0,1,3,2,3,0,4,2,2,2,1,1,2,3,0,3,2,0
0405c,0873b,1,0,1,1,2,2,1,2,1,3,0,2,3,0,2,0,3,2,0
0577b,1329c,2,1,0,3,2,2,1,2,2,0,1,1,0,2,2,3,0,2,0
1483a,1319a,2,1,1,3,2,3,0,3,2,2,0,1,0,2,2,3,4,2,0
1455a,0553b,3,1,1,0,2,2,1,2,2,2,1,1,0,0,2,1,1,1,0
0331a,0457c,3,1,0,0,2,2,3,2,2,0,2,1,0,0,2,0,3,2,0
0458a,0338b,2,1,1,0,2,2,1,0,2,2,1,1,3,2,1,0,3,2,0
0485b,0337b,2,1,1,0,1,1,0,2,2,3,4,1,3,2,2,3,4,2,0
1393a,1424a,2,4,1,0,2,2,0,4,2,3,4,1,0,2,2,1,2,2,0
1254c,1448a,1,1,1,0,2,2,1,1,2,2,1,1,0,2,1,0,0,1,0
1284b,1181a,1,1,1,3,0,2,0,1,2,1,0,1,0,2,1,0,2,2,0
1284b,0301b,1,1,1,3,0,2,0,1,2,1,1,1,2,2,3,0,0,2,0
0359b,1447c,3,2,1,0,2,2,3,0,2,1,1,0,1,2,2,2,2,2,0
1129c,1540c,1,2,1,3,2,2,0,2,2,1,2,1,0,2,2,1,0,1,0
0535c,0530a,1,2,1,3,2,1,3,3,2,2,4,1,0,2,3,3,4,2,0
1236b,0451c,3,4,1,0,2,2,1,0,2,1,0,1,1,2,2,0,2,1,0
1303a,1500b,3,4,1,0,0,2,0,4,2,0,2,1,0,0,2,2,2,1,0
1227a,0307b,1,1,1,3,2,1,0,1,2,3,0,1,0,2,2,1,2,2,0
0896a,0431c,3,1,1,1,2,3,0,3,2,2,0,1,0,2,2,2,3,2,0
1090c,0461b,0,0,1,3,2,2,0,1,2,2,1,1,0,2,2,2,0,1,0
1208b,0368b,1,0,1,0,2,1,0,1,1,3,0,1,3,0,2,1,2,2,0
1303a,0324b,3,4,1,0,0,2,0,4,2,0,1,1,3,0,2,1,1,1,0
1334a,1204a,3,1,1,0,2,3,0,2,2,0,0,1,0,2,2,1,0,2,0
0597b,0496a,2,4,1,3,2,3,0,3,2,3,4,1,0,2,3,1,2,2,0
1167a,1378a,0,2,1,0,2,2,0,4,2,3,4,1,3,2,3,0,0,2,0
0451b,0507b,2,1,1,3,0,2,1,2,1,0,1,1,3,2,1,1,4,2,0
1365a,0404c,3,4,1,3,2,1,0,3,2,0,2,1,3,2,2,0,4,2,0
0459b,1273a,2,0,1,0,2,3,1,3,2,1,2,1,0,0,2,1,0,2,0
1257a,0457c,2,1,1,2,2,1,0,3,2,0,2,1,0,0,2,0,3,2,0
1540c,0485b,1,2,1,0,2,2,1,0,1,2,1,1,0,1,1,0,2,2,0
1450b,0368c,2,2,1,3,2,3,0,3,2,3,1,0,2,2,3,2,2,2,0
1254c,1475a,1,1,1,0,2,2,1,1,2,1,1,0,0,2,2,1,2,2,0
0461a,0483b,3,1,1,3,0,2,0,0,2,1,1,1,0,0,3,1,2,1,0
1391c,1531b,2,1,1,0,2,2,1,1,2,2,1,1,3,2,1,1,3,2,0
1286a,1240c,1,2,1,3,2,1,1,3,2,2,1,0,0,2,3,1,1,2,0
1431c,0337c,3,1,1,3,2,3,1,4,2,3,4,1,1,2,1,1,3,2,0
0313c,1377a,0,1,1,3,2,2,1,1,1,2,2,1,3,0,3,0,2,2,0
0496c,1476a,3,4,1,3,2,2,0,1,2,1,1,1,0,2,1,0,1,1,0
0525c,1271c,1,1,1,2,2,1,2,1,1,0,1,2,4,2,2,2,2,2,0
0359b,1430b,3,2,1,0,2,2,3,0,2,1,1,1,1,1,2,0,3,2,0
1506a,0405a,2,1,0,3,0,2,1,0,2,3,0,1,0,2,3,1,2,1,0
1152a,0549c,3,4,0,2,2,1,0,2,2,3,1,1,3,3,3,3,4,2,0
1489c,1409b,2,4,1,0,2,2,1,1,2,1,1,1,3,2,3,3,1,2,0
0522b,0331a,2,1,0,2,2,2,0,4,2,3,1,0,0,2,2,3,2,2,0
0537c,1368c,2,2,1,3,2,2,2,0,1,2,1,1,3,0,1,2,0,1,0
0441b,1377b,2,2,1,0,0,2,3,2,2,0,1,1,0,1,2,1,0,2,0
0561a,0380a,2,1,1,3,2,1,0,1,2,1,4,1,3,2,2,3,1,2,0
1167a,0340a,0,2,1,0,2,2,0,4,2,3,0,1,0,2,3,1,2,2,0
1374b,1343c,1,1,1,0,2,2,2,2,1,0,0,1,1,2,1,0,1,1,0
1123c,0421a,3,4,1,3,2,2,1,4,2,3,2,1,3,2,3,3,3,2,0
1181b,0302a,2,1,0,2,2,1,1,0,2,2,0,1,1,0,2,1,1,1,0
1391c,1490c,2,1,1,0,2,2,1,1,2,0,1,1,3,2,2,0,2,2,0
1165b,1234c,0,1,1,2,2,2,1,2,2,2,1,0,2,2,3,0,2,2,0
0365a,1123b,0,2,1,0,2,2,0,1,2,0,2,1,0,2,2,1,1,2,0
1540c,1485c,1,2,1,0,2,2,1,0,1,3,4,1,3,2,3,1,3,2,0
1253a,1312a,3,0,1,0,2,2,3,2,2,1,2,0,2,0,2,1,2,1,0
1497c,1308c,2,0,1,3,2,2,3,4,2,0,1,2,4,2,2,0,3,2,0
0334a,1194c,2,0,1,0,2,3,0,0,2,2,1,2,1,2,2,0,3,2,0
1447c,1377b,1,1,0,1,2,2,2,2,2,0,1,1,0,1,2,1,0,2,0
0564c,0450b,0,1,1,1,1,1,0,3,2,1,2,0,1,0,2,0,2,1,0
0892a,0312b,1,0,1,1,2,3,0,0,2,1,1,0,1,2,2,2,4,2,0
1377c,1374a,2,1,0,2,2,3,0,3,2,3,2,0,2,2,3,0,4,2,0
1468a,0349a,1,1,1,2,2,2,0,0,2,3,1,1,1,2,1,0,1,2,0
1382c,0321a,2,2,1,0,2,2,0,1,2,2,1,1,3,2,1,1,2,1,0
1484b,1149c,1,1,1,0,2,1,1,2,1,1,1,1,3,2,1,3,3,2,0
0561a,1497a,2,1,1,3,2,1,0,1,2,0,4,1,0,2,2,1,3,2,0
1461b,1497a,2,2,1,0,2,1,0,0,2,0,4,1,0,2,2,1,3,2,0
0396b,1140a,2,1,0,1,2,2,1,3,2,3,4,0,2,2,1,1,3,2,0
0353c,0556c,1,2,1,1,2,3,0,1,2,0,1,0,1,0,3,1,0,1,0
0461b,1394c,2,1,1,0,2,2,2,0,1,3,2,1,0,2,2,3,2,1,0
1521b,1319b,3,1,1,3,0,2,3,3,2,2,4,2,3,2,2,2,1,2,0
1123b,1114a,0,2,1,0,2,2,1,1,2,2,1,1,3,0,2,2,0,1,0
1440c,1409c,2,4,1,1,2,3,0,2,2,0,2,1,0,0,2,1,2,1,0
1180b,1153a,1,1,1,0,2,2,1,1,1,0,1,1,1,2,2,0,0,2,0
0377a,0892a,1,4,1,1,2,2,0,1,2,1,0,1,1,2,3,0,0,2,0
0385c,0597a,2,2,1,0,1,2,2,1,2,3,4,2,0,2,3,3,1,1,0
1378a,0473c,3,4,1,3,2,3,0,0,2,1,1,1,3,2,3,2,4,1,0
1336a,1146a,0,1,1,2,2,2,0,0,2,0,4,1,0,2,2,1,0,2,0
0458c,1391a,3,0,1,0,2,2,0,3,2,3,4,1,3,2,3,0,3,2,0
0440b,0350a,2,1,1,2,0,2,1,0,1,3,2,1,0,1,2,1,3,2,0
0338a,1561b,2,4,1,0,2,3,0,1,2,0,0,1,0,2,2,2,1,1,0
1531b,0331a,2,1,1,3,2,1,1,3,2,3,1,0,0,2,2,3,2,2,0
1274a,0381a,1,1,1,1,2,2,0,3,2,1,0,1,3,2,2,0,3,2,0
1194a,0453c,3,1,1,1,2,1,1,2,1,1,1,1,2,0,1,1,2,1,0
1257a,1328c,2,1,1,2,2,1,0,3,2,1,1,1,3,2,2,2,1,1,0
1363b,0431b,0,1,1,1,0,2,0,2,1,3,0,2,1,2,3,0,2,2,0
0570a,1273c,2,1,0,3,0,2,1,3,2,1,1,1,3,1,1,3,1,2,0
1330a,0421c,3,2,1,3,2,2,0,0,2,1,0,1,1,2,2,1,1,1,0
0577a,1386a,2,1,1,0,2,2,0,1,2,1,1,1,0,2,2,0,3,2,0
0368b,1483c,3,0,1,3,0,2,1,2,2,1,1,1,1,0,1,0,1,1,0
0576c,0507b,2,4,1,1,2,2,0,2,2,0,1,1,3,2,1,1,4,2,0
1164b,0434c,2,1,1,2,1,2,1,1,2,0,1,0,2,2,3,0,3,2,0
1491a,0445a,3,1,1,0,2,2,1,3,2,2,2,1,0,0,2,0,3,2,0
1391c,1448b,2,1,1,0,2,2,1,1,2,1,2,1,3,2,2,1,1,2,0
1171a,1039a,1,2,1,3,2,3,0,0,2,3,1,0,0,0,3,1,0,2,0
0579a,1552b,1,0,1,3,2,2,0,1,2,2,1,1,3,2,1,1,1,1,0
0506b,1392a,2,2,1,2,2,2,1,0,1,2,4,1,1,0,2,3,2,1,0
0363a,0450b,0,0,1,1,2,2,1,1,2,1,2,0,1,0,2,0,2,1,0
1248a,1471c,2,1,1,3,2,2,1,4,2,1,1,1,0,0,1,1,1,2,0
1153a,1521b,0,1,1,1,2,2,0,0,2,3,1,1,3,0,2,3,3,2,0
1146a,1173c,0,4,1,0,2,2,1,0,2,1,2,1,3,0,2,0,2,2,0
1207c,1039c,3,1,1,1,2,2,1,2,1,2,4,1,0,2,2,3,1,2,0
1367a,0368c,2,0,1,1,2,2,3,2,2,3,1,0,2,2,3,2,2,2,0
0381a,1268a,1,0,1,3,2,2,0,3,2,2,1,1,0,0,2,0,4,2,0
0535a,1271c,2,4,1,1,2,2,2,1,1,0,1,2,4,2,2,2,2,2,0
1374b,0517a,1,1,1,0,2,2,2,2,1,3,0,1,0,2,0,1,1,2,0
1455a,1531b,3,1,1,0,2,2,1,2,2,2,1,1,3,2,1,1,3,2,0
1490c,1534c,0,1,1,3,2,2,0,2,2,3,1,1,0,2,1,0,3,2,0
1282c,1181b,1,1,2,3,2,2,1,2,2,2,1,0,2,2,1,1,0,2,0
1408c,1108b,0,1,1,0,0,2,0,2,1,2,2,0,2,2,1,0,0,2,0
0473b,1308c,1,4,1,1,0,3,0,3,2,0,1,2,4,2,2,0,3,2,0
0488c,1443b,1,4,0,1,2,2,0,4,2,2,1,1,2,0,2,2,0,1,0
0535a,1368c,2,4,1,1,2,2,2,1,1,2,1,1,3,0,1,2,0,1,0
0596a,1144c,2,0,1,3,2,2,1,3,2,1,1,1,2,2,1,0,0,2,0
0379c,1330c,2,1,1,2,2,2,0,3,2,1,1,1,2,2,2,1,3,2,0
1520c,1178b,2,1,1,3,1,2,0,1,2,3,0,1,3,2,2,3,1,2,0
0353a,1254a,2,1,1,3,1,2,0,2,2,1,1,1,1,2,1,3,3,2,0
1432c,0335b,2,2,1,0,2,2,0,2,2,3,4,1,0,2,2,1,1,2,0
1329c,1501b,0,1,1,0,2,2,3,0,2,3,1,1,2,2,1,1,0,1,0
1364c,0359b,2,2,1,0,2,2,1,3,2,3,2,1,0,2,2,3,0,2,0
1528c,1494b,0,1,1,3,2,2,0,0,2,2,1,1,0,2,1,1,4,2,0
0456b,1303a,0,1,1,1,2,2,0,1,1,3,4,1,0,0,2,0,4,2,0
1108b,1350c,2,2,0,2,2,1,0,0,2,1,4,1,3,0,1,2,1,1,0
1521c,0405c,0,1,1,2,2,2,1,0,2,1,0,1,1,2,2,1,2,1,0
0429a,0469c,2,0,1,3,2,3,0,4,2,2,0,1,1,0,2,3,0,1,0
0381a,1252c,1,0,1,3,2,2,0,3,2,1,2,1,0,2,2,1,1,1,0
1123b,1328c,0,2,1,0,2,2,1,1,2,1,1,1,3,2,2,2,1,1,0
1394c,0564c,3,2,1,0,2,2,3,2,1,0,1,1,1,1,1,0,3,2,0
1230a,1516a,0,1,1,0,2,2,0,3,2,2,0,1,0,2,2,1,1,2,0
1540c,0312b,1,2,1,0,2,2,1,0,1,1,1,0,1,2,2,2,4,2,0
1335a,0897c,2,1,1,0,2,3,0,1,2,2,4,1,3,2,3,1,3,2,0
0460c,0457b,2,4,2,1,2,2,2,1,2,1,4,0,1,0,2,0,1,1,0
1224c,1414c,1,0,1,1,2,1,1,2,2,1,0,1,1,3,1,1,2,1,0
1471b,1325a,1,0,1,0,2,2,0,4,2,3,1,1,0,1,2,0,1,2,0
0353c,0592c,1,2,1,1,2,3,0,1,2,1,2,1,1,2,3,0,3,2,0
0507a,1323a,1,1,1,3,0,2,1,2,1,2,0,1,1,2,3,2,3,2,0
0546c,1532a,2,0,1,3,2,1,3,1,2,0,2,1,0,2,1,1,1,1,0
0938b,0311c,2,1,0,2,2,1,1,2,2,0,0,1,0,0,2,2,1,1,0
1364b,0350b,3,1,1,3,2,2,1,1,2,2,1,1,3,2,1,1,4,2,0
1520a,1371c,3,2,1,3,2,2,0,2,2,2,1,1,0,2,3,2,3,2,0
0390c,1204b,2,0,1,0,1,2,1,3,2,2,1,1,3,1,3,0,4,2,0
1323c,1532a,1,0,1,1,2,2,3,0,1,0,2,1,0,2,1,1,1,1,0
1446a,1516a,1,1,1,3,2,2,1,2,2,2,0,1,0,2,2,1,1,2,0
0321a,1477b,2,1,1,3,2,1,1,2,1,1,1,1,1,0,2,0,1,1,0
0321b,0564b,3,2,1,3,2,2,1,4,2,2,2,1,2,0,2,1,1,1,0
1107c,0352c,0,2,1,3,2,2,1,0,2,3,4,1,1,2,3,1,3,2,0
1174b,0376b,2,0,1,3,3,2,1,4,2,1,2,0,2,0,1,1,1,1,0
1518a,1237c,2,2,1,3,2,2,0,1,2,2,1,0,2,2,2,0,1,2,0
1260a,0451c,0,1,1,1,2,2,0,4,2,1,0,1,1,2,2,0,2,1,0
0372b,0365c,1,1,1,3,1,2,1,2,2,0,4,0,3,0,1,1,2,1,0
1366a,0571a,3,1,1,0,2,1,1,1,2,2,4,1,3,2,3,0,1,2,0
1217b,0466c,1,1,1,1,0,2,1,2,1,3,1,1,2,2,1,2,0,1,0
1444a,1483c,0,1,1,0,2,3,0,3,2,1,1,1,1,0,1,0,1,1,0
0456a,0911b,2,1,0,2,2,2,0,3,2,1,3,1,1,2,2,2,1,1,0
1411a,1567c,2,0,1,1,2,2,1,1,2,2,4,1,4,2,2,0,2,2,0
1303c,1551a,3,4,1,0,2,2,0,4,2,0,1,1,0,2,2,3,3,2,0
0592b,1204a,1,2,1,1,2,2,0,2,2,0,0,1,0,2,2,1,0,2,0
1442a,1336a,3,2,1,0,2,2,0,1,2,0,1,1,2,2,2,0,0,2,0
1201a,1328a,0,1,1,0,2,2,2,3,2,3,1,1,2,2,3,0,0,2,0
1485a,1193a,3,4,1,0,2,2,2,2,2,1,4,1,3,2,3,1,1,2,0
1174b,1406c,2,0,1,3,3,2,1,4,2,1,0,1,4,0,2,3,2,2,0
1432a,1353b,2,4,1,0,2,1,0,1,2,2,1,0,2,2,1,0,2,2,0
0390a,1449c,0,0,1,0,1,2,1,2,2,1,1,1,0,0,3,2,2,1,0
0550b,1551c,3,0,1,0,2,2,0,4,2,2,4,1,3,2,2,3,2,2,0
0592b,0351a,1,2,1,1,2,2,0,2,2,1,2,0,0,2,2,0,3,2,0
1335a,1451c,2,1,1,0,2,3,0,1,2,0,0,1,0,2,2,0,0,2,0
0969a,0473c,2,2,1,1,2,2,1,2,1,1,1,1,3,2,3,2,4,1,0
0538a,0401b,2,1,0,3,2,2,1,4,2,2,0,2,3,2,3,3,2,2,0
0381b,0318b,3,1,1,0,2,3,0,4,2,1,2,1,0,0,2,0,0,2,0
1147c,0344c,0,4,1,1,2,2,0,4,2,1,1,0,2,2,2,1,0,2,0
1108b,0376c,2,2,0,2,2,1,0,0,2,2,1,0,0,3,2,2,3,2,0
1416b,0492c,2,0,1,0,2,2,1,2,2,2,0,1,1,2,1,0,1,2,0
0969b,0580b,2,0,1,1,2,1,1,2,1,1,1,0,2,2,2,3,3,2,0
0379c,1231b,2,1,1,2,2,2,0,3,2,0,0,1,0,2,2,0,1,2,0
0579a,1146b,1,0,1,3,2,2,0,1,2,2,0,1,3,2,1,1,1,2,0
1451b,1409a,3,1,1,3,2,3,3,3,2,3,4,1,3,0,2,0,4,2,0
1378a,0352c,3,4,1,3,2,3,0,0,2,3,4,1,1,2,3,1,3,2,0
0544b,1393c,2,1,1,3,2,3,0,0,2,1,4,1,0,2,2,1,2,2,0
1423a,1155b,3,1,1,1,2,2,2,1,1,1,1,1,3,0,1,1,2,1,0
0314b,1091b,0,0,1,0,2,2,0,2,2,1,1,1,0,2,2,2,1,1,0
1477a,0359b,3,0,1,3,2,1,1,0,2,3,2,1,0,2,2,3,0,2,0
1565a,1149c,2,4,1,3,2,2,0,1,2,1,1,1,3,2,1,3,3,2,0
1393a,0445b,2,4,1,0,2,2,0,4,2,1,1,1,3,2,1,1,1,1,0
1353b,0301c,2,1,0,2,2,1,0,2,2,3,1,1,4,0,2,0,1,2,0
0334c,0556a,1,4,1,3,0,2,0,0,2,2,1,1,1,0,2,0,4,1,0
0368c,0549b,3,1,0,2,2,3,2,2,2,0,1,0,2,2,3,3,4,2,0
1517c,1122a,3,0,1,0,2,2,1,4,2,2,1,1,3,0,1,0,2,1,0
0516b,1443c,0,1,0,2,2,2,0,1,2,0,1,1,1,2,1,1,2,1,0
0560a,0535c,2,4,1,0,0,2,0,3,2,1,2,1,3,2,1,3,3,2,0
0553b,1356b,2,1,1,0,0,2,1,1,1,2,4,0,2,2,2,0,4,2,0
0414a,1178b,3,2,1,0,2,2,0,2,2,3,0,1,3,2,2,3,1,2,0
1267b,0464a,2,2,1,2,2,2,0,1,2,1,0,1,3,2,3,1,0,2,0
0411b,1240b,1,2,1,1,2,2,0,1,2,1,1,1,1,0,1,0,3,2,0
1343c,1123a,0,0,1,1,2,1,0,1,1,2,1,2,1,0,1,1,2,1,0
1544a,1533c,3,4,1,0,2,2,3,4,2,1,2,1,3,2,1,0,1,1,0
1363c,0873b,0,1,0,1,0,2,0,1,1,3,0,2,3,0,2,0,3,2,0
0577a,1314a,2,1,1,0,2,2,0,1,2,1,1,1,1,2,1,0,4,2,0
1135b,0577c,3,1,1,0,2,3,1,1,2,1,1,1,1,2,3,0,0,2,0
0547a,1164b,2,2,0,1,2,2,0,1,2,2,1,1,2,1,2,1,1,2,0
0373b,0375c,2,1,1,1,2,1,0,0,1,2,4,1,4,2,2,2,1,1,0
1485a,1423a,3,4,1,0,2,2,2,2,2,3,1,1,1,2,2,2,1,1,0
1507b,1406a,1,0,1,1,2,2,3,0,2,1,2,2,4,2,2,0,2,2,0
0472a,1243a,3,1,1,3,2,3,0,0,2,1,0,1,3,2,2,1,3,2,0
1364c,0411b,2,2,1,0,2,2,1,3,2,1,2,1,1,2,2,0,1,2,0
1378b,0477b,3,1,1,3,2,2,1,3,2,2,1,1,1,2,3,0,2,2,0
0560c,1498b,1,1,1,0,2,1,1,0,2,2,1,1,1,0,2,0,1,2,0
0525b,0555a,2,3,0,0,2,2,0,3,2,1,4,0,2,0,2,3,4,1,0
0316a,1309c,2,1,2,3,2,3,1,2,2,1,1,0,1,0,1,0,2,1,0
1480c,1196a,0,0,1,1,2,2,1,2,2,0,1,1,3,2,2,2,1,1,0
1314a,0507a,1,1,1,1,2,1,0,4,2,1,1,1,3,0,2,1,2,1,0
1236b,0318c,3,4,1,0,2,2,1,0,2,3,2,1,3,2,2,0,4,2,0
1371c,0950a,2,1,1,0,2,3,2,3,2,2,1,1,3,0,2,2,2,1,0
0338c,1377c,0,1,1,3,2,2,1,2,1,2,1,0,2,2,3,0,3,2,0
0307a,1303a,2,0,1,3,2,2,0,4,2,3,4,1,0,0,2,0,4,2,0
1393a,1097a,2,4,1,0,2,2,0,4,2,3,2,1,0,2,2,0,4,2,0
1405b,0401c,1,1,1,0,0,2,1,1,1,1,3,1,3,0,3,0,4,2,0
0333c,0370a,3,2,1,1,2,1,1,1,2,3,0,1,0,1,3,1,1,2,0
1240a,1124c,1,0,1,3,2,2,3,1,2,3,1,1,0,2,0,1,2,2,0
1303c,0314a,3,4,1,0,2,2,0,4,2,1,1,1,0,2,1,2,1,1,0
1476c,1461a,1,2,1,3,0,2,1,1,1,1,0,1,1,2,0,0,1,2,0
1468a,0429b,1,1,1,2,2,2,0,0,2,1,1,1,3,2,3,1,4,2,0
1267c,0359b,1,0,1,0,2,2,0,1,1,3,2,1,0,2,2,3,0,2,0
0355a,1208b,3,2,1,3,2,3,0,3,2,1,0,1,0,2,1,0,1,1,0
1546b,1196c,3,1,1,0,0,3,0,3,2,1,1,1,1,2,3,3,3,2,0
0483b,1108b,1,1,1,0,0,3,1,2,1,2,2,0,2,2,1,0,0,2,0
0563a,0401b,1,1,1,1,0,2,0,2,1,2,0,2,3,2,3,3,2,2,0
0334a,0593b,2,0,1,0,2,3,0,0,2,3,4,1,0,2,2,3,3,2,0
0316b,0304a,2,1,1,3,2,2,2,4,2,2,1,1,1,2,0,1,2,2,0
1448a,1325a,2,1,1,0,2,1,0,0,1,3,1,1,0,1,2,0,1,2,0
0938b,1181b,2,1,0,2,2,1,1,2,2,2,1,0,2,2,1,1,0,2,0
1502b,1562b,3,4,1,3,2,2,0,4,2,1,2,1,0,0,2,0,2,2,0
0532b,1423a,2,1,1,3,0,2,0,1,1,3,1,1,1,2,2,2,1,1,0
0927a,0354a,1,0,1,0,0,2,0,2,1,2,1,1,4,2,1,0,4,2,0
0492a,0453c,3,4,1,1,2,2,0,4,2,1,1,1,2,0,1,1,2,1,0
0365b,1409b,2,1,1,3,0,2,0,2,1,1,1,1,3,2,3,3,1,2,0
0472a,1222c,3,1,1,3,2,3,0,0,2,0,1,1,0,2,2,1,2,1,0
0570a,1484c,2,1,0,3,0,2,1,3,2,1,1,1,0,0,1,2,2,1,0
0581c,1219c,2,4,2,3,2,2,1,2,2,2,4,0,1,2,3,0,1,2,0
1518a,1237b,2,2,1,3,2,2,0,1,2,3,0,1,1,2,2,0,0,2,0
1521b,0348b,3,1,1,3,0,2,3,3,2,1,1,1,1,0,1,0,2,1,0
1231a,0392b,1,2,1,0,2,2,1,0,2,1,2,1,0,2,2,2,0,1,0
0547c,1500b,1,2,1,3,2,1,2,1,1,0,2,1,0,0,2,2,2,1,0
1487c,0357b,3,1,1,3,0,1,0,0,1,2,1,0,0,0,2,2,3,2,0
0301b,1208b,1,1,1,2,2,3,0,0,2,1,0,1,0,2,1,0,1,1,0
1282b,1413a,2,2,1,3,2,2,0,2,2,2,1,1,1,2,3,0,1,2,0
0456a,1064c,2,1,0,2,2,2,0,3,2,1,4,1,1,0,2,2,1,1,0
1567c,1343c,2,4,1,4,2,2,0,2,2,0,0,1,1,2,1,0,1,1,0
1122a,1323a,2,1,1,3,0,1,0,2,1,2,0,1,1,2,3,2,3,2,0
